,Date,Keyword,Platform Name,Search Url,Chinese Reviews,English Reviews,Sentiment Using TextBlob Scores,Sentiment Using ML Model
32,"November 4, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or30-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 丰富食品的市场市场很大，除了干货如衣物，纪念品外，最值得逛的是鲜菜肉食店，尤其是新鲜生菓，士多啤梨，车厘子， 芒果， 桃……新鲜及价格相宜。在室内市场有鲜鱼，肉档，芝士……等选择很多。非常值得参观！同时可以光顾新鲜煑青口，生蠔 及各类酥饼……可以花上大半天在那里。感谢 clui888 ,"There is a large market for rich food. In addition to dry goods such as clothing and souvenirs, the most worth visiting is the fresh vegetables and meat shops, especially fresh fruits, strawberries, cherries, mangoes, peaches... fresh and affordable . In the indoor market there are many choices of fresh fish, meat stalls, cheese...etc. Very worth visiting! At the same time, you can patronize fresh stewed mussels, oysters and all kinds of shortbread...you can spend most of the day there. Thank clui888",Positive,Positive
33,"November 5, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or30-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 有时候不妨走走多元化本土市集 有新鲜鱼档 (有即食Oyster platter买 不过没Sydney Fish Market的多口味 也不数十分吸引) 当然也有买鲜肉 蔬菜 水果 干货 芝士 及熟食的小档 我们最后也买了香浓咖啡喝 大大的奇异果 及毛工皂感谢 V4863JIchrisl ,"Sometimes you may wish to walk to the diversified local market. There are fresh fish stalls (there are ready-to-eat Oyster platter, but the multiple flavors that do not have the Sydney Fish Market are not very attractive) Of course, there are also small stalls that buy fresh meat, vegetables, fruits, cheese, and cooked food. Finally, I bought fragrant coffee and drank big kiwi fruit and woolen soap thanks to V4863JIchrisl",Neutral,Positive
34,"October 28, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or30-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 储备美味食物的好地方我们喜欢逛市场，我们旅行的时候喜欢待在公寓内，准备好充足的食物。这意味着我们第一个去的地方就是当地的生鲜市场。在墨尔本，我们经常去逛维多利亚女皇市场。幸运的是，从我们住的Sth公寓有25路电车直接到这些市场，因为我们回家的时候要带很多东西。喜欢水果、蔬菜、肉、奶酪...... 全都爱！感谢 DiE332 ,"A good place to stock up delicious food. We like to go to the market. When we travel, we like to stay in the apartment and prepare enough food. This means that the first place we go is the local fresh market. In Melbourne, we often go to the Queen Victoria Market. Fortunately, there is a 25 tram directly from the Sth apartment where we live to these markets, because we have to bring a lot of things when we get home. I like fruits, vegetables, meat, cheese...I love them all! Thank DiE332",Positive,Positive
35,"October 20, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or30-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 还可以，不是很好室内摊位很好 - 是旧式市场，有很多适合家庭和招待的选择。 后面的蔬菜/水果摊位也很棒，但购买礼品时，小物品非常令人失望。感谢 Ruth20904 ,"Okay, not very good. The indoor stalls are good-it is an old-fashioned market with many choices for families and entertainers. The vegetable/fruit stall at the back is also great, but when buying gifts, the small items are very disappointing. Thank Ruth20904",Neutral,Positive
36,"October 7, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or30-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 评价过高了如果你真的想要考拉熊钥匙链或雕着一只袋鼠的笛子，那么来到这里参观是很合适的。维多利亚女皇市场只是一个旅游陷阱，南墨尔本市场稍微好一点。遗憾的是，富士贵市场被烧没了。感谢 Kingstrom ,"Overrated. If you really want a koala bear key chain or a flute carved with a kangaroo, then it is very suitable to visit here. The Queen Victoria Market is just a tourist trap, and the South Melbourne Market is slightly better. Unfortunately, Footscray Market was burned. Thank Kingstrom",Neutral,Positive
37,"September 16, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or30-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 维多利亚女皇市场市场虽小但是很酷，从CBD乘有轨电车5分钟可至，有咖啡、食物、澳大利亚的小玩意如迪吉里杜管等，还有些离奇古怪的衣服。说是早上7点开门，实际上大多数摊主直到9点左右才开门。圣基尔达的市场更好。感谢 dkkh ,"The Queen Victoria Market is small but cool. It is only 5 minutes away by tram from the CBD. It has coffee, food, Australian gadgets such as didgeridoo, and some weird clothes. It is said that the door opens at 7 o'clock in the morning, but in fact most stall owners do not open the door until around 9 o'clock. The market in St Kilda is better. Thank dkkh",Neutral,Positive
38,"September 7, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or30-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 一如往常的好市场这个市场总是很好。很丰富的食物和喝的，是个很老式的市场。可以随便在市场里面逛，没有需要买东西的压力，就当是出来逛逛，去那很方便，有一个电车是直接到市场的。感谢 johnsy123aus ,"Good market as always. This market is always good. Very rich food and drink, it is a very old-fashioned market. You can stroll around the market at will. There is no pressure to buy things. Just take it out and go shopping. It is very convenient. There is a tram that goes directly to the market. Thank johnsy123aus",Positive,Positive
39,"August 8, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or30-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 这是我们在墨尔本最喜爱的地方这市场上什么吃的都有，每个人都可以找到自己喜欢的食物。货摊后面有超赞的皮革制品出售，还有其它许多很棒的东西。在这后面还有辆出售吉事果（西班牙油条）的餐车...感谢 kerrieg84 ,"This is our favorite place in Melbourne. There is everything in the market. Everyone can find their favorite food. There are awesome leather goods for sale at the back of the stall, and many other great things. Behind this is a dining car selling churros (Spanish fritters)...thanks kerrieg84",Positive,Positive
40,"July 30, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or40-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 市场有点像传统市场，又有点像跳蚤市场，什么都有，不管是生鲜、肉品、衣服、纪念品。样样中都有，切记要注意市场开门的时间。感谢 yufengp2015 ,"The market is a bit like a traditional market, and a bit like a flea market. It has everything, whether it is fresh food, meat, clothes, souvenirs. There are everything, remember to pay attention to when the market opens. Thank yufengp2015",Neutral,Neutral
41,"July 29, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or40-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 终极吃货游就是太划算了。我非常享受我跟着Irene一起进行的终极吃货之旅！她显然对这个市场本身以及其中的历史，还有不同类型小贩们都极其具有热情。这一趟旅行性价比特别高，可以尝到超多精美的食品。这一趟旅行下来，也帮助我更好地理解了这个市场的布局和里面所有的资源。感谢 colleenr338 ,"The ultimate foodie tour is just a bargain. I really enjoyed my ultimate foodie journey with Irene! She is obviously extremely enthusiastic about the market itself, its history, and different types of hawkers. This trip is very cost-effective and you can taste a lot of exquisite food. This trip also helped me to better understand the layout of this market and all the resources in it. Thank colleenr338",Positive,Positive
42,"July 18, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or40-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS," 可以逗留一整天的市场到了墨尔本必定要到Victoria Market走一走. 可以乘免费电车到达, 非常方便. 市场很大, 因应种类来分开区域. 在外围地区有很多食肆, 可以有不同选择, 味道不错, 可以停下脚步入内品尝一下.但请留意开放时间咥.感谢 Novotel0610 VicMarket，维多利亚女皇市场 的 Marketing Coordinator，回复了这篇点评2018年7月23日已回复感谢您的光临, Novotel0610!我们希望你喜欢在维多利亚女皇市场的时间!市场星期一, 星期三不营业。现在直到八月底, 每个星期三的下午5点到10点有夜市。欢迎您再次光临, 谢谢您!Victor","A market that can stay for a whole day. When you arrive in Melbourne, you must go to the Victoria Market. It can be reached by free tram, which is very convenient. The market is very large, and the area is divided according to the type. There are many restaurants in the outlying area, and there are different choices. It tastes good, you can stop and taste it. But please pay attention to the opening hours. Thank you Novotel0610 VicMarket, Marketing Coordinator of Queen Victoria Market, responded to this review July 23, 2018 Replied Thank you for your visit, Novotel0610! I hope you enjoy your time at the Queen Victoria Market! The market is closed on Monday and Wednesday. Now until the end of August, there is a night market every Wednesday from 5 to 10 pm. Welcome to visit again, thank you! Victor",Positive,Positive
43,"July 13, 2018",Queen Victoria Market,Trip Advisor China,https://www.tripadvisor.cn/Attraction_Review-g255100-d256569-Reviews-or40-Queen_Victoria_Market-Melbourne_Victoria.html#REVIEWS, 来维多利亚市埸找东西吃这市埸非常大，生鲜、蔬菜、水果、各种起司、各式各样的醃制品……都有，唯一缺点是卖的现吃食物都不是我的菜，不怎么喜欢，不过还是可以来看看。感谢 rubyc6638 ,"Come to Victoria Market to find something to eat. This market is very big, fresh, vegetables, fruits, all kinds of cheese, all kinds of pickles...all, the only drawback is that the fresh food sold is not my food , I don't like it very much, but you can still take a look. Thank rubyc6638",Neutral,Positive
